full_name,position_encoded,team_encoded,current_team_encoded,now_cost,fantasy_points,total_points,goals_scored,assists,clean_sheets,saves,minutes,expected_goals,expected_assists,penalties_saved,penalties_missed,yellow_cards,red_cards,own_goals,bonus,form,form_variability,avg_goals_last_3,avg_assists_last_3,avg_points_last_3,opponent_difficulty,home_difficulty,element
Aaron Cresswell,0,10,18,39.0,1046,3198,0,38,228,0,29.63947368421053,13.709999999999999,125.12,0,0,153,0,0,304,0.12783505154639171,0.5359059343067628,0.0,0.4020618556701031,0.09272391395030084,0.0,0.0,1
Aaron Hickey,0,14,3,43.0,1123,3040,0,114,266,0,29.23333333333333,22.04,26.979999999999997,0,0,456,0,0,76,0.14725085910652916,0.47182539214675895,0.0,1.2061855670103092,0.09719325427566881,0.0,0.0,2
Aaron Ramsdale,2,0,16,44.0,3895,6239,0,0,610,3975,44.368421052631575,0.0,1.16,0,0,39,0,0,347,0.1939003436426116,2.07086987721571,0.0,0.0,0.2660349999006813,0.0,0.0,3
Aaron Wan-Bissaka,0,5,18,46.0,1893,4393,2,78,421,0,36.167836257309936,50.33,91.88,0,0,229,0,0,310,0.23539518900343642,0.9875188314283501,0.020618556701030924,0.7972508591065292,0.14341616510736346,0.0,0.0,4
Abdoulaye Doucouré,3,18,7,51.0,3044,7336,456,190,615,0,46.62748538011696,430.68999999999994,115.7,0,0,495,38,0,646,0.3965277777777778,1.619390999235436,4.802083333333333,2.0,0.2137724791265253,0.0,0.0,5
Abdul Fatawu,3,30,10,52.0,33,26,0,2,0,0,0.1684210526315788,0.41000000000000003,1.42,0,0,0,0,0,3,0.0166666666666666,0.7536809995295959,0.0,0.1349206349206349,0.03894852738783367,0.0,0.0,6
Adam Armstrong,1,8,16,51.0,462,2095,78,41,40,0,15.008187134502922,87.97,29.03,0,1,80,0,0,116,0.10847457627118644,0.7325003361009755,1.3559322033898304,0.711864406779661,0.07514450867052017,0.0,0.0,7
Adam Lallana,3,15,16,50.0,973,2940,76,78,266,0,17.383040935672508,65.13,107.64,0,0,80,0,0,153,0.03548109965635733,0.49772514610978624,0.8041237113402062,0.8144329896907216,0.08801620880757996,0.0,0.0,8
Adam Smith,0,13,2,45.0,2283,5886,0,152,573,0,56.83508771929825,21.5,116.76,0,0,650,0,0,342,0.16030927835051542,1.3029359125152806,0.0,1.577319587628866,0.16619986889935043,0.0,0.0,9
Adam Webster,0,15,4,43.0,1546,3846,0,0,419,0,34.770175438596496,84.38,29.69,0,0,152,0,76,190,0.1951890034364261,0.7000192010846157,0.0,0.0,0.12279760840633251,0.0,0.0,10
Adam Wharton,3,18,6,47.0,284,815,0,48,113,0,6.2447368421052625,6.3,24.6,0,0,32,0,0,64,0.2274774774774774,0.927573546473052,0.0,1.3783783783783783,0.075613185439775,0.0,0.0,11
Adama Traoré,3,1,8,47.0,749,1380,75,114,3,0,4.206432748538008,58.25,35.17,0,0,76,0,0,40,0.2606321839080459,0.7691442733113862,1.3275862068965518,2.0172413793103448,0.10534183775164434,0.0,0.0,12
Adrian Mazilu,3,24,4,45.0,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,13
Alejandro Garnacho,3,5,13,61.0,3168,6515,383,344,306,0,35.00438596491228,430.47,144.03,0,0,267,0,0,270,0.1670103092783505,2.374504191145551,3.979381443298969,3.5670103092783507,0.21877917486045723,0.0,0.0,14
Alejo Véliz,1,9,17,50.0,173,418,38,0,0,0,0.4999999999999998,15.959999999999999,0.0,0,0,38,0,0,0,0.0166666666666666,0.10117994776323296,0.6610169491525424,0.0,0.04614480258646021,0.0,0.0,15
Alex Iwobi,3,18,8,58.0,3168,8766,273,383,613,0,63.97251461988304,298.79,328.14,0,0,153,0,0,696,0.268213058419244,1.2775920725976297,2.821305841924399,4.030927835051546,0.21973263412986901,0.0,0.0,16
Alex McCarthy,2,8,16,43.0,258,314,0,0,0,551,6.1052631578947345,0.0,0.0,0,0,0,0,0,0,0.09590395480225983,0.3564402490335334,0.0,0.0,0.05466836484765353,0.0,0.0,17
Alex Mighten,3,7,15,45.0,97,38,0,0,0,0,0.07777777777777421,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,18
Alex Murphy,0,6,14,40.0,59,76,0,0,0,0,0.1222222222222204,0.0,0.0,0,0,0,0,0,0,0.02740112994350278,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,19
Alex Paulsen,2,22,2,40.0,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,20
Alex Scott,3,13,2,47.0,404,1569,38,38,115,0,11.219883040935672,31.279999999999998,40.45,0,0,114,0,0,114,0.10310734463276831,0.3706366264966987,0.6610169491525424,0.6610169491525424,0.06936416184971093,0.0,0.0,21
Alexander Isak,1,6,14,88.0,5297,10171,1163,227,413,0,41.03976608187135,1064.6899999999998,152.38000000000002,0,38,144,0,0,1529,0.5116134751773049,3.537847803230792,12.460992907801417,2.4290780141843973,0.3567621858729964,0.0,0.0,22
Alexis Mac Allister,3,15,11,62.0,3702,9517,571,270,615,0,61.32368421052632,595.84,351.34999999999997,0,0,575,38,38,1142,0.3180555555555555,1.428802204278967,6.052083333333333,2.826388888888889,0.255057803468208,0.0,0.0,23
Alfie Devine,3,9,17,45.0,59,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,24
Alfie Dorrington,0,9,17,40.0,33,1,0,0,0,0,0.0038011695906432,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,25
Alfie Gilchrist,0,16,5,40.0,398,680,34,0,34,0,1.9883040935672482,10.88,1.7000000000000002,0,0,34,0,0,0,0.07528735632183901,0.69526396836561,0.5862068965517241,0.0,0.06856687263304756,0.0,0.0,26
Alfie Pond,0,39,19,39.0,16,1,0,0,0,0,0.0002923976608187,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,27
Alfie Whiteman,2,9,17,40.0,59,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,28
Ali Al-Hamadi,1,29,9,48.0,18,8,0,0,0,0,0.0365497076023388,0.35,0.04,0,0,3,0,0,0,0.0166666666666666,0.2685968575036133,0.0,0.0,0.033810441324892124,0.0,0.0,29
Alisson Ramses Becker,2,3,11,54.0,6134,10270,0,38,841,7243,65.31228070175439,0.0,0.96,38,0,76,0,0,917,0.34010416666666665,2.219900866624536,0.0,0.40625,0.40414258188824653,0.0,0.0,30
Alphonse Areola,2,10,18,42.0,2926,4693,0,0,153,5620,33.67690058479532,0.0,0.0,76,0,38,0,39,418,0.1614261168384879,2.8524400007881336,0.0,0.0,0.2034642353455296,0.0,0.0,31
Altay Bayindir,2,5,13,43.0,56,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,32
Amad Diallo,3,5,13,53.0,506,974,44,45,43,0,4.664035087719295,24.07,20.549999999999997,0,0,41,0,0,128,0.1623711340206185,0.8490349784987192,0.42955326460481097,0.4639175257731959,0.058319925312357176,0.0,0.0,33
Amadou Onana,3,18,1,49.0,1088,5396,115,111,525,0,50.353508771929825,195.36,114.47,0,0,527,0,0,269,0.13749999999999993,0.4273768826368822,1.2083333333333333,1.1875,0.09527536929993574,0.0,0.0,34
Amara Nallo,0,2,11,40.0,18,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,35
Amario Cozier-Duberry,3,0,4,45.0,45,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,36
Andreas Hoelgebaum Pereira,3,19,8,50.0,4003,9550,268,725,840,0,59.33011695906433,446.88,381.89,0,1,538,0,0,609,0.11554982817869411,1.4042720742034653,2.804123711340206,7.577319587628866,0.2704646127564904,0.0,0.0,37
Andrew Moran,3,15,4,50.0,48,27,0,0,0,0,0.0868421052631566,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,38
Andrew Omobamidele,0,7,15,43.0,-47,374,0,0,0,0,7.774269005847952,4.760000000000001,0.68,0,0,68,0,34,0,0.02696969696969692,0.10853849593234466,0.0,0.0,0.023646873357855952,0.0,0.0,39
Andrew Robertson,0,3,11,59.0,3670,7541,114,380,463,0,47.84415204678363,119.82,423.78000000000003,0,0,192,1,0,686,0.40868055555555555,1.496134675321908,1.1875,4.041666666666667,0.2533116570327552,0.0,0.0,40
Andrey Nascimento dos Santos,3,16,5,45.0,78,38,0,0,0,0,0.07777777777777421,2.28,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,41
André Onana,2,5,13,52.0,3196,5129,0,0,348,5718,38.55263157894737,0.0,3.23,1,0,190,0,0,385,0.31370056497175136,3.2277403424030693,0.0,0.0,0.3497599686489664,0.0,0.0,42
André Trindade da Costa Neto,3,39,19,50.0,30,27,0,0,2,0,0.3105263157894733,0.06999999999999999,0.21000000000000002,0,0,2,0,0,0,0.22499999999999987,0.47753493778886735,0.0,0.0,0.03782577831862888,0.0,0.0,43
Andy Irving,3,38,18,48.0,20,6,0,0,0,0,0.0242690058479529,0.04,0.01,0,0,1,0,0,0,0.05833333333333329,0.10647942749999,0.0,0.0,0.03440682631434068,0.0,0.0,44
Anthony Elanga,3,5,15,51.0,2425,5471,193,385,159,0,31.918128654970758,262.31,192.79,0,0,39,0,0,196,0.18487972508591058,2.363591416339005,1.9896907216494846,3.9690721649484537,0.1735097232981745,0.0,0.0,45
Anthony Gordon,3,6,14,72.0,4765,9637,576,613,617,0,50.13099415204679,567.93,258.03000000000003,0,1,647,38,0,731,0.30008591065292084,4.191342935260995,5.969072164948454,6.319587628865979,0.3135291897582583,0.0,0.0,46
Antoine Semenyo,1,13,2,56.0,1709,4476,328,155,310,0,25.14853801169591,190.65,86.24,0,0,233,0,0,556,0.21341991341991337,2.2835169285120442,4.2640692640692635,2.0043290043290045,0.15707029001826683,0.0,0.0,47
Antonee Robinson,0,19,8,48.0,3193,7560,0,313,687,0,71.15263157894736,29.040000000000003,209.12,0,0,536,0,76,499,0.19673539518900338,1.4627168290789614,0.0,3.2336769759450172,0.22096418568619264,0.0,0.0,48
Antony Matheus dos Santos,3,5,13,57.0,1480,4499,170,104,510,0,32.00175438596491,348.49,149.58,0,0,355,0,0,132,0.13451086956521735,0.735387599139618,1.891304347826087,1.1521739130434783,0.12402613722040709,0.0,0.0,49
Archie Gray,3,2,17,46.0,67,22,0,0,1,0,0.2026315789473681,0.03,0.05,0,0,0,0,0,0,0.07598870056497169,0.07604985705774507,0.0,0.0,0.03536788478495142,0.0,0.0,50
Arijanet Muric,2,16,9,44.0,1046,1834,0,0,1,2500,10.44736842105263,0.0,1.9100000000000001,38,0,1,0,38,461,0.35536723163841805,1.1619982196098493,0.0,0.0,0.13382972469873608,0.0,0.0,51
Armando Broja,1,16,7,54.0,818,2133,76,114,152,0,9.09005847953216,117.15,11.11,0,0,1,0,0,0,0.03315972222222217,0.32355501605270104,0.8020833333333334,1.1979166666666667,0.07863680154142576,0.0,0.0,52
Armel Bella-Kotchap,0,8,16,39.0,629,1862,0,76,114,0,20.900000000000002,39.9,16.72,0,0,152,0,0,190,0.02740112994350278,0.5058997388161648,0.0,1.3220338983050848,0.09199568923287935,0.0,0.0,53
Asher Agbinone,3,26,6,45.0,19,2,0,0,0,0,0.0011695906432748,0.02,0.01,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,54
Ashley Phillips,0,9,17,40.0,56,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,55
Ashley Young,0,11,7,47.0,2656,6266,39,41,691,0,48.287134502923976,43.160000000000004,88.49,0,0,461,39,38,426,0.20243055555555547,1.1944713091408807,0.4166666666666667,0.4270833333333333,0.19093208092485545,0.0,0.0,56
Asmir Begovic,2,27,7,40.0,19,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,57
Axel Disasi,0,17,5,42.0,1026,2719,77,0,192,0,28.757894736842108,89.59,55.57,0,0,229,0,38,228,0.044632768361581886,1.3445018146503402,1.3389830508474576,0.0,0.13187028509846174,0.0,0.0,58
Axel Tuanzebe,0,29,9,40.0,31,15,0,0,1,0,0.22514619883040898,0.18,0.05,0,0,3,0,0,0,0.0,0.6030041605675718,0.0,0.0,0.0377098816405174,0.0,0.0,59
Ayden Heaven,0,20,0,40.0,18,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,60
Bart Verbruggen,2,15,4,45.0,1435,2643,0,0,156,2526,21.5,0.0,0.0,0,0,116,0,0,270,0.2587570621468926,1.6676051444558078,0.0,0.0,0.1724959994774827,0.0,0.0,61
Bastien Meupiyou,0,39,19,40.0,19,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,62
Ben Brereton Díaz,3,36,16,49.0,24,13,0,0,0,0,0.1304093567251459,0.9,0.15,0,0,1,0,0,0,0.0166666666666666,0.18451611039960142,0.0,0.0,0.035553720524818706,0.0,0.0,63
Ben Broggio,3,21,1,45.0,10,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,64
Ben Chilwell,0,16,5,47.0,1655,3572,76,190,190,0,23.933333333333334,101.84,156.18,0,0,304,0,0,228,0.04201030927835047,0.717995255700992,0.8041237113402062,1.9896907216494846,0.1296108694356712,0.0,0.0,65
Ben Davies,0,3,17,43.0,2763,5064,114,190,381,0,37.512280701754385,127.3,77.55,0,0,229,0,0,114,0.10950617283950612,17.491205758231697,0.8469135802469135,1.4111111111111112,0.1475915221579961,0.0,0.0,66
Ben Doak,3,3,11,45.0,83,88,0,0,0,0,0.31257309941520156,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,67
Ben Johnson,0,10,9,39.0,599,1762,0,1,114,0,15.729532163742686,12.1,19.62,0,0,40,0,0,38,0.047422680412371084,0.2948123639032175,0.0,0.010309278350515464,0.0651331863416959,0.0,0.0,68
Ben Mee,0,14,3,42.0,3407,6923,190,114,495,0,50.50643274853802,180.88,57.78,0,0,116,38,0,532,0.17044673539518895,1.5302716624198653,1.9896907216494846,1.1958762886597938,0.2361599427924438,0.0,0.0,69
Ben Nelson,0,30,10,40.0,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,70
Ben Winterburn,3,22,2,45.0,9,1,0,0,0,0,0.0023391812865497,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,71
Benicio Baker-Boaitey,3,15,4,45.0,21,108,0,0,0,0,0.2921052631578921,0.54,2.7,0,0,27,0,0,0,0.0166666666666666,0.041455673041880164,0.0,0.0,0.031310211946050034,0.0,0.0,72
Benjamin White,0,0,0,61.0,7223,12871,228,381,1257,0,67.32514619883041,95.89,276.2,0,0,496,0,0,988,0.25532646048109964,2.664398807621881,2.3711340206185567,3.979381443298969,0.46427507299922527,0.0,0.0,73
Benoît Badiashile,0,16,5,43.0,963,2215,22,38,202,0,20.74298245614035,37.980000000000004,39.42,0,0,158,0,38,196,0.13600823045267485,0.5625437734650263,0.2839506172839506,0.4691358024691358,0.09912224363091411,0.0,0.0,74
Bernardo Veiga de Carvalho e Silva,3,4,12,63.0,3976,9455,382,574,650,0,53.52923976608187,216.76,454.61,0,0,498,0,0,1109,0.24982817869415802,1.87034384010787,3.979381443298969,5.979381443298969,0.2682200107264167,0.0,0.0,75
Bernd Leno,2,19,8,50.0,6338,10512,0,1,687,10623,74.55263157894737,0.0,0.02,38,0,230,0,38,1218,0.297594501718213,1.9501222893797625,0.0,0.010309278350515464,0.41147726595554496,0.0,0.0,76
Bilal El Khannouss,3,30,10,48.0,36,36,1,1,1,0,0.2517543859649114,0.39,1.12,0,0,1,0,0,3,0.3083333333333333,1.3517416978567856,0.05263157894736842,0.05263157894736842,0.03954974140553689,0.0,0.0,77
Billy Gilmour,3,15,4,50.0,478,3119,0,152,304,0,29.117251461988303,56.32,127.72,0,0,342,38,0,152,0.1146048109965635,0.10697793202190692,0.0,1.577319587628866,0.057684285799415966,0.0,0.0,78
Bobby Clark,3,3,11,45.0,133,227,0,0,0,0,1.0312865497075967,5.32,3.71,0,0,0,0,0,0,0.0166666666666666,0.041892048547584174,0.0,0.0,0.03699421965317912,0.0,0.0,79
Bobby De Cordova-Reid,3,19,10,52.0,2504,6945,381,154,418,0,43.22397660818713,322.2,99.26,0,0,456,0,0,382,0.14879725085910644,1.3259724371630628,3.9690721649484537,1.597938144329897,0.1795482986711161,0.0,0.0,80
Boubacar Kamara,3,11,1,50.0,259,3214,0,76,382,0,38.28976608187134,10.77,88.02,0,0,419,38,0,38,0.07749140893470784,0.12416440726842061,0.0,0.7938144329896907,0.04441531096676793,0.0,0.0,81
Boubacar Traoré,3,12,19,48.0,41,1398,0,32,0,0,12.700584795321632,12.88,14.46,0,0,216,0,0,0,0.06318681318681313,0.1749338330365956,0.0,0.3626373626373626,0.031633106777615376,0.0,0.0,82
Boubakary Soumaré,3,1,10,44.0,-15,1574,0,0,228,0,18.313742690058476,1.33,18.38,0,0,350,0,0,0,0.17259887005649713,0.20727592207289372,0.0,0.0,0.02717089579047051,0.0,0.0,83
Brajan Gruda,3,24,4,54.0,24,13,0,0,1,0,0.0926900584795318,0.27,0.49000000000000005,0,0,0,0,0,0,0.11666666666666659,0.19166296949998196,0.0,0.0,0.035507844756399586,0.0,0.0,84
Brandon Austin,2,9,17,40.0,98,1,0,0,0,2,0.0263157894736842,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.009220898876287792,0.0,0.0,0.03472180839441422,0.0,0.0,85
Brennan Johnson,1,7,17,66.0,4034,9703,501,650,458,0,58.735672514619885,720.91,240.57999999999998,0,76,345,0,0,919,0.290893470790378,2.305638866108749,5.247422680412371,6.752577319587629,0.27153725443457877,0.0,0.0,86
Bruno Borges Fernandes,3,5,13,84.0,6007,13088,688,691,956,0,71.98391812865498,730.99,799.04,0,38,571,2,0,1800,0.3434707903780068,2.2289845982642387,7.175257731958763,7.2130584192439855,0.3915142125022346,0.0,0.0,87
Bruno Guimarães Rodriguez Moura,3,6,14,61.0,4174,9954,419,538,844,0,67.10321637426901,295.89,379.74,0,0,573,0,0,764,0.3788659793814433,2.0891727278208965,4.360824742268041,5.587628865979381,0.2798005681028147,0.0,0.0,88
Bryan Gil Salvatierra,3,9,17,50.0,287,798,0,38,38,0,3.8444444444444383,29.26,12.16,0,0,38,0,0,0,0.02319587628865974,0.08205660101840857,0.0,0.4020618556701031,0.04624277456647392,0.0,0.0,89
Bryan Mbeumo,1,14,3,76.0,5096,10664,697,611,574,0,54.573391812865495,735.39,430.56,0,0,268,0,0,1198,0.49630584192439864,2.2313360100282686,7.271477663230241,6.388316151202749,0.3357567089764216,0.0,0.0,90
Bukayo Saka,3,0,0,106.0,9292,16371,1145,923,1070,0,68.20409356725146,1025.99,646.66,0,38,383,0,0,1840,0.31048109965635734,3.5267667295411345,11.948453608247423,9.639175257731958,0.589237828496514,0.0,0.0,91
Caleb Kporha,0,26,6,40.0,15,2,0,0,0,0,0.0032163742690058,0.0,0.02,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,92
Caleb Okoli,0,30,10,40.0,31,17,0,0,1,0,0.2336257309941518,0.14,0.1,0,0,2,0,0,1,0.05833333333333329,0.7443499629268086,0.0,0.0,0.037434627030002686,0.0,0.0,93
Caleb Wiley,0,25,5,40.0,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,94
Callum Bates,3,27,7,45.0,10,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,95
Callum Hudson-Odoi,3,16,15,53.0,2001,4206,306,79,84,0,20.946198830409354,102.53,78.56,0,0,1,0,0,535,0.2685567010309278,2.319011088340188,3.154639175257732,0.8109965635738832,0.14800468784140788,0.0,0.0,96
Callum Olusesi,3,37,17,45.0,10,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,97
Callum Wilson,1,6,14,69.0,4808,8591,1026,266,608,0,31.694444444444443,964.82,100.7,0,0,267,0,0,912,0.31950171821305845,1.80778307835455,10.762886597938145,2.804123711340206,0.3206006793397294,0.0,0.0,98
Calvin Bassey,0,1,8,45.0,998,2548,38,0,231,0,26.07076023391813,14.45,6.26,0,0,157,38,0,152,0.21892655367231634,1.3192504954278665,0.6610169491525424,0.0,0.1289311256980503,0.0,0.0,99
Cameron Archer,1,11,16,50.0,1024,3382,154,114,77,0,21.077485380116958,205.02,53.58,0,1,76,0,0,346,0.09999999999999994,1.1797403897652936,1.5876288659793814,1.175257731958763,0.0899231273464036,0.0,0.0,100
Cameron Burgess,0,29,9,40.0,33,15,0,1,0,0,0.2368421052631578,0.55,0.22,0,0,0,0,0,0,0.0166666666666666,0.5365753650465362,0.0,0.047619047619047616,0.037985136251032135,0.0,0.0,101
Cameron Humphreys,3,29,9,45.0,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,102
Cameron Peupion,3,15,4,44.0,47,8,0,0,0,0,0.011695906432748,0.48,0.0,0,0,0,0,0,0,0.01808510638297867,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,103
Caoimhin Kelleher,2,3,11,45.0,925,1405,0,0,79,1316,11.210526315789473,0.0,0.38,1,0,0,0,0,115,0.026562499999999933,1.0533826623468376,0.0,0.0,0.08477842003853558,0.0,0.0,104
Carl Rushworth,2,24,4,40.0,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,105
Carlos Alcaraz Durán,3,36,16,49.0,21,1,0,0,0,0,0.0026315789473684,0.07,0.03,0,0,0,0,0,0,0.2666666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,106
Carlos Baleba,3,15,4,50.0,-58,1238,2,1,75,0,13.839181286549708,30.95,8.92,0,0,248,1,0,4,0.1354166666666666,0.9018627435832443,0.03571428571428571,0.017857142857142856,0.02233003027800708,0.0,0.0,107
Carlos Henrique Casimiro,3,5,13,48.0,1548,5281,179,219,543,0,43.97105263157895,261.52000000000004,180.84,0,0,512,70,0,353,0.22721631205673756,0.7552414135464799,1.946808510638298,2.3617021276595747,0.12575328987824372,0.0,0.0,108
Carlos Miguel dos Santos Pereira,2,35,15,42.0,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,109
Carlos Roberto Forbs Borges,3,39,19,55.0,17,8,0,0,0,0,0.0687134502923974,0.15,0.1,0,0,2,0,0,0,0.0166666666666666,0.13438839198275,0.0,0.0,0.03436095054592156,0.0,0.0,110
Carlos Soler,3,38,18,50.0,29,29,1,1,2,0,0.230994152046783,1.13,0.89,0,0,5,0,0,2,0.1416666666666666,0.9941274547477413,0.018518518518518517,0.05555555555555555,0.036608863198458526,0.0,0.0,111
Carlos Vinícius Alves Morais,1,19,8,50.0,1150,3213,241,66,33,0,13.995614035087717,160.8,27.939999999999998,0,0,175,0,0,406,0.16014492753623183,0.5190971718735475,2.6739130434782608,0.7391304347826086,0.10266398592611203,0.0,0.0,112
Carney Chukwuemeka,3,16,5,48.0,439,1292,38,38,38,0,6.2666666666666675,17.1,34.199999999999996,0,0,76,0,0,0,0.039518900343642575,0.24616977720226185,0.3917525773195876,0.3917525773195876,0.05518145521720987,0.0,0.0,113
Cesare Casadei,3,17,5,44.0,55,187,0,0,0,0,0.3529239766081862,0.0,1.36,0,0,0,0,0,0,0.04649122807017539,0.052365060684480214,0.0,0.0,0.03742013994523875,0.0,0.0,114
Chadi Riad Dnanou,0,26,6,43.0,22,1,0,0,0,0,0.0263157894736842,0.0,0.02,0,0,0,0,0,0,0.0166666666666666,0.12756591625600425,0.0,0.0,0.03500321130378925,0.0,0.0,115
Charlie Taylor,0,16,16,39.0,440,1791,38,38,76,0,25.954678362573098,9.5,63.18,0,0,305,0,0,38,0.02740112994350278,0.375165949789869,0.6610169491525424,0.6610169491525424,0.0729891251102184,0.0,0.0,116
Cheick Doucouré,3,17,6,49.0,407,3629,0,115,381,0,41.12953216374269,66.14,75.35,0,0,381,38,0,114,0.08848797250859103,0.22661807990188843,0.0,1.2164948453608246,0.05341358282184208,0.0,0.0,117
Chiedozie Ogbene,1,3,9,49.0,1123,3199,152,152,76,0,22.14707602339181,169.85999999999999,133.05,0,0,38,0,0,266,0.13888888888888887,0.991198927547793,2.736842105263158,2.736842105263158,0.145624176047054,0.0,0.0,118
Chris Mepham,0,13,2,44.0,705,2242,0,38,228,0,31.222222222222218,39.9,27.360000000000003,0,0,342,0,76,228,0.02319587628865974,0.2051414748464173,0.0,0.3917525773195876,0.07150944520588753,0.0,0.0,119
Chris Richards,0,17,6,44.0,1176,2871,38,38,192,0,28.364035087719298,49.96,8.39,0,0,115,0,0,152,0.2549828178694158,0.9842582248924416,0.3917525773195876,0.3917525773195876,0.09906044534493369,0.0,0.0,120
Chris Wood,1,7,15,66.0,2945,7115,659,39,238,0,29.46345029239766,555.24,49.34,0,0,1,0,0,1130,0.32130584192439854,2.5983687256029815,6.814432989690721,0.4020618556701031,0.204874560514868,0.0,0.0,121
Christian Eriksen,3,5,13,53.0,2236,5761,76,419,573,0,35.5172514619883,219.0,227.62,0,0,154,0,0,456,0.19982817869415803,0.9818520696559898,0.7938144329896907,4.405498281786941,0.16459090638221793,0.0,0.0,122
Christian Nørgaard,3,14,3,48.0,1494,5558,116,268,458,0,47.8406432748538,201.66,159.28,0,0,535,1,0,343,0.15240549828178687,0.8308032395316419,1.1993127147766323,2.8247422680412373,0.11908309000258223,0.0,0.0,123
Christian Walton,2,29,9,43.0,32,14,0,0,1,12,0.1052631578947368,0.0,0.0,0,0,0,0,0,2,0.0166666666666666,0.5830611307824198,0.0,0.0,0.0377098816405174,0.0,0.0,124
Christopher Nkunku,1,17,5,58.0,567,1138,116,1,0,0,4.969005847953213,98.10000000000001,14.44,0,0,1,0,0,156,0.143502824858757,0.9895671966692232,2.016949152542373,0.01694915254237288,0.08572548251200153,0.0,0.0,125
Cieran Slicker,2,29,9,40.0,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,126
